Kundennummer,Produktname,Produkt-ID,Eröffnungsdatum
K00100,Konsumkredit,a7a7b162-2d9e-4e69-983c-9ee86b25827b,2015-08-14
K00101,Girokonto,707cf800-6a91-430a-bf24-5a25f061f2dd,2024-05-22
K00102,Girokonto,71ff632c-48a0-4d62-986e-11340fa51707,2016-11-24
K00103,Girokonto,6238d51c-fbfc-43eb-8a45-c003fa638b9a,2017-09-03
K00103,Kreditkarte,4de0b62f-6f8b-454a-a672-9a6b72045560,2017-10-11
K00103,Immobilienfinanzierung,e517f41b-d1f8-40fd-93e2-7a4836484fed,2018-11-20
K00103,Sparbuch,b586c1a3-ebb2-4ff1-92d1-304fd32b7444,2016-11-02
K00104,Girokonto,5e015ba7-82cb-4756-a5ab-b898f70b4aa3,2020-08-29
K00104,Wertpapierdepot,a24c7bec-856f-4b8e-9d94-1761b30316c2,2015-11-23
K00104,Kreditkarte,e73e875c-96ae-40fe-aa89-55a6ff3bd53d,2019-10-19
K00104,Immobilienfinanzierung,98f15580-25d7-4893-9b60-ffe92e0e5069,2023-03-04
K00104,Konsumkredit,fc105b1c-988d-4433-a36e-4d4248d7c816,2024-04-25
K00105,Konsumkredit,eeb3cb61-2ed1-4860-867f-9d0912a562a3,2019-09-25
K00106,Debitkarte,225a874a-251e-4448-8e0d-6fb66a9df6fd,2019-04-29
K00106,Kreditkarte,e3ce386f-8aa1-49bb-83bf-e80fc7a80e87,2016-11-26
K00106,Konsumkredit,1e27fc19-532d-450c-bb44-e142ebc0210b,2018-01-18
K00107,Immobilienfinanzierung,269f62fc-aa9a-4a82-bf9e-edde7cd34f9d,2017-04-18
K00108,Immobilienfinanzierung,36c94e87-0f7a-4d1f-bdd1-a34802f52779,2023-10-01
K00108,Debitkarte,c0715c31-b38c-4f4d-9743-769124061ff6,2019-06-21
K00108,Girokonto,2bb36abd-92f7-4871-9e57-c6288a97233c,2020-06-15
K00108,Sparbuch,3d7474bb-7629-4eba-9856-c9f267d168e0,2017-02-16
K00108,Wertpapierdepot,5e15f795-5ab7-4a20-bc99-b57f854a9374,2020-10-14
K00109,Sparbuch,52e86c7d-fb4b-4da8-adca-12d2b4fc9ac7,2022-10-15
K00109,Girokonto,438d2d76-d5e3-4973-9601-4c2ce761f335,2015-11-29
K00109,Immobilienfinanzierung,b09d2076-82da-4ee2-8c1b-5d4d3b2c4be9,2018-09-04
K00109,Wertpapierdepot,8eedc032-c5e5-42b3-b97b-b6f3b19d431f,2025-02-13
K00110,Debitkarte,64d0b682-f341-44f0-8fe5-d029a4ab9cc5,2024-09-25
K00111,Wertpapierdepot,2d387a4e-7e38-4331-96da-7e4f9d56c728,2019-03-28
K00111,Sparbuch,7378f53b-f305-4769-9370-8f77bd9ae536,2021-04-13
K00111,Konsumkredit,044cfea1-5ba6-4ed9-9c8b-f6c92be88d7d,2024-07-22
K00112,Debitkarte,789ddd8b-7ebd-48eb-aea0-9b03ce58ae1c,2023-12-14
K00112,Wertpapierdepot,309b9224-e435-4575-b7ac-30193c84a51c,2019-11-15
K00112,Kreditkarte,4bb6a098-6921-4fbb-b6d4-f0a45f43d8d1,2023-07-05
K00112,Girokonto,7708846f-0b9f-4b7f-a701-1dbe54ce7536,2022-04-17
K00112,Immobilienfinanzierung,2adb57ac-9d0a-4204-9676-1681c33835f9,2016-01-29
K00113,Girokonto,0b04bc72-217e-4b4c-aa03-41b93c69eda7,2022-01-08
K00113,Sparbuch,f4e0b48c-a984-41d4-8ede-c4eb803d6f82,2019-07-18
K00113,Immobilienfinanzierung,5cb9977d-6442-4b23-8370-7e21a02d904e,2023-07-27
K00114,Immobilienfinanzierung,467326a1-bbc5-474b-b963-85d48a6fc04b,2019-06-13
K00114,Debitkarte,58032e79-db59-47ad-aa09-67624acd3f1f,2020-05-31
K00114,Girokonto,65a9c66d-0827-4ebf-84ea-7f15e37c8cdb,2023-07-24
K00115,Debitkarte,17bed244-a0d9-421c-9f44-4a7e73794b4e,2015-09-21
K00115,Sparbuch,b0f80506-fba7-4f4c-bb9e-df8c13eae1e3,2016-12-06
K00116,Kreditkarte,54c8e968-92de-4294-a4c1-c1e8e96dcf05,2022-01-25
K00116,Konsumkredit,a656d2b9-1989-49f9-a573-a9cb1b6059eb,2024-03-17
K00116,Girokonto,7ef1ac43-ee8d-4f7a-b2a2-2fcb8c4c72be,2015-06-11
K00116,Sparbuch,016d4e51-e340-47bd-8a93-fe0b8e091ed6,2022-12-18
K00116,Immobilienfinanzierung,c3ce9040-2764-4b77-a92f-695e12fae9f2,2019-05-07
K00117,Girokonto,265cc0e5-96d0-43e2-ada6-16ab13ba15bc,2017-03-15
K00118,Sparbuch,858eccd8-2193-44b0-8516-a67c54e7b5c1,2021-03-27
K00118,Konsumkredit,0f7102fd-41c7-4b29-9d20-37be10671535,2020-08-23
K00118,Kreditkarte,827f10f9-3b74-4032-a5c6-8807bc11f8a6,2016-04-15
K00118,Wertpapierdepot,f55d89ec-cb65-40a9-bc2b-02ebbc22555a,2023-03-21
K00118,Debitkarte,f58ec5f2-6513-4a02-ad5e-cc991644b253,2022-04-24
K00119,Immobilienfinanzierung,1d766c7c-b4bd-410d-bf0c-1ca06cb29a1d,2020-10-13
K00119,Debitkarte,c22ccbd8-6880-43a2-9b47-93b336331746,2020-03-24
K00120,Debitkarte,24ae809c-dd91-4409-980d-8d432c73499c,2022-12-30
K00120,Wertpapierdepot,a322ced6-9685-40cd-a774-a51fa10aa503,2020-06-28
K00120,Kreditkarte,eefcd9bf-7118-411d-9825-e4daa2577c16,2019-03-18
K00121,Girokonto,98cf54d5-8ae9-4f23-b92f-f0b81cc958b5,2017-10-31
K00122,Sparbuch,6d3e619c-ba68-4393-a13e-91addf501a39,2018-08-27
K00122,Wertpapierdepot,ec9ac4a0-51ce-448d-8c2f-509c783e31c6,2019-01-24
K00123,Kreditkarte,c837fc4f-76a2-4df9-8edb-224052d6a21a,2024-03-21
K00124,Immobilienfinanzierung,af160986-72fc-41f3-9bda-f9843b8bb926,2015-04-08
K00125,Kreditkarte,afc499ff-1946-4053-944f-810f72b97d3d,2020-08-07
K00125,Konsumkredit,fe45679d-06be-4fbc-af7a-98a23bddb3c3,2022-01-01
K00125,Debitkarte,a84b8b91-d98d-44f0-bdad-288493df24fc,2019-10-23
K00125,Wertpapierdepot,1fd53c60-f6a3-4fc6-b067-0023242a30a1,2019-07-15
K00126,Immobilienfinanzierung,7428af26-f473-4b5a-975e-6af3d38078cf,2017-04-24
K00126,Sparbuch,148afa34-9f2a-4d43-b2bb-d021c02afc34,2021-04-03
K00126,Wertpapierdepot,c60f8b4e-93f6-42d7-a845-8700c4b2b32e,2024-07-04
K00126,Girokonto,e8f80793-4405-4433-8a0a-b8577a17cb8b,2021-07-25
K00127,Konsumkredit,0086ed5a-14f0-4fbd-a91d-8939c1e6fd92,2017-06-19
K00127,Girokonto,7c5bed46-0772-404c-8c5a-75e56fd988a7,2021-07-16
K00127,Immobilienfinanzierung,1d72b6c8-6777-41ad-86d9-0daf7e3100f0,2018-07-25
K00128,Konsumkredit,fec5960a-4199-4b49-9039-d14c681badf6,2018-01-18
K00128,Wertpapierdepot,a6eac4b7-f94c-4673-ad74-5b770b050bf0,2023-03-18
K00128,Immobilienfinanzierung,106d362b-8c9e-469c-b446-985ebf749c67,2017-09-11
K00128,Girokonto,8b78443c-c2ed-48a6-82f5-bd10923c3f55,2023-05-20
K00128,Debitkarte,b41ac9c3-cf82-4ee6-a8a7-022c224daa2b,2018-10-27
K00129,Wertpapierdepot,2f9b3432-e695-426e-9d7f-6a0d47bb46fe,2018-02-13
K00129,Girokonto,00874cc3-0095-4164-97d4-f26282ad9fff,2023-12-03
K00129,Kreditkarte,7b31f053-d739-4440-b45e-4a48cff6a924,2023-08-11
K00129,Sparbuch,383a057d-a4fd-460d-ac96-4e96bf9f3bbc,2015-06-04
K00130,Sparbuch,e50f6e2a-0a6d-47c6-b871-6f2bad6311a9,2017-12-27
K00130,Debitkarte,7a69d6c5-7f88-44a8-997d-2ee4de92e629,2021-08-22
K00130,Immobilienfinanzierung,e272f5c7-a11c-4a59-92d6-bb85e5fc9c5f,2023-07-01
K00131,Immobilienfinanzierung,1c0a28ed-0e1d-44cf-8df5-4b0f5622fd65,2017-11-03
K00131,Girokonto,e3f3bc8b-486b-4d54-a7c5-0c56f8857d1c,2015-08-04
K00131,Kreditkarte,33c15372-503e-420d-ad7a-6b7fe9d75147,2020-07-23
K00132,Kreditkarte,56b83289-c2df-486e-a2de-33a43fec41b0,2021-09-24
K00132,Konsumkredit,edb788ca-623c-462c-adbc-0acad895836b,2018-12-12
K00132,Sparbuch,e1e865e6-7868-40af-8055-5650bd92522f,2019-05-01
K00132,Wertpapierdepot,ce6b6a41-2450-4a11-bc75-2154a73eddae,2015-09-03
K00133,Wertpapierdepot,894878f2-dbe2-454f-820a-aa2df0c36539,2024-03-20
K00133,Kreditkarte,141743a6-29f5-499f-901e-0640ec93f6db,2021-11-24
K00133,Sparbuch,4d67b935-4fae-486c-8e1b-c024952a0b87,2020-03-01
K00133,Immobilienfinanzierung,0c8ced0f-4449-431e-b73a-e929d98a0d6e,2017-05-26
K00134,Konsumkredit,95d1ef8d-7606-40c8-8338-3296b135d145,2020-08-08
K00135,Konsumkredit,187296da-d6e0-48a0-a7fa-c0e1c3ecb083,2023-10-01
K00136,Konsumkredit,e0f7fb12-bf43-474c-8408-168cc6f55838,2019-09-21
K00137,Debitkarte,cb8c9602-4920-475e-acec-a23236e0329b,2019-04-05
K00138,Wertpapierdepot,858054e4-b300-4e10-b760-cbaa85f42ff2,2024-06-09
K00138,Konsumkredit,969a20be-2223-4d91-bbb4-ab98d999baee,2017-06-26
K00138,Debitkarte,0055aef9-cdda-4fb2-ab81-ed6f290d5fac,2020-07-24
K00139,Kreditkarte,d3a940a4-a558-4566-bd17-4d657f2349fd,2017-04-27
K00139,Debitkarte,e471e65a-2c41-42a3-b076-e9771fa2865f,2024-06-12
K00139,Konsumkredit,f94b21a9-3b4e-42c3-ac81-9fe9533a139f,2019-11-04
K00139,Immobilienfinanzierung,7e360c3a-e040-4f19-814c-ab4b8063d43b,2023-02-23
K00140,Konsumkredit,30978fce-7ed9-4825-8c99-9ea65a38f863,2020-04-07
K00141,Immobilienfinanzierung,272fae8d-aaba-4d7a-8bb6-3795468e627c,2020-06-02
K00142,Debitkarte,24aceb8f-4a43-43a3-84cd-11c8f374c8ad,2017-02-04
K00142,Wertpapierdepot,cac3ab51-5194-497a-9d12-21e9d7d518c1,2019-08-30
K00143,Debitkarte,e48fcd0f-785d-4a08-9bb2-cfe615023e7b,2021-07-06
K00143,Kreditkarte,576d2d5f-0b78-484e-9d46-e2225d9cacbd,2021-08-12
K00143,Immobilienfinanzierung,6bcc21ce-8213-41f4-a3ae-60c504562c20,2016-01-17
K00143,Girokonto,8493f1cb-74ec-453f-a5ad-f0d91f0d9410,2017-09-05
K00144,Debitkarte,c8b6c0ff-1c65-4495-93c7-11a1615c707d,2016-07-21
K00144,Girokonto,46068739-3af5-4aa0-85c1-f914cc9e5e99,2020-12-21
K00144,Sparbuch,87bd74ad-3ef6-4c82-b889-14ca3376f419,2022-12-25
K00144,Konsumkredit,cc48b81f-a4a0-430e-ada1-c78552f53c0d,2017-12-19
K00145,Konsumkredit,e17debd0-b36d-4736-aea5-c06cbd452056,2019-06-21
K00145,Wertpapierdepot,e6e83115-7e50-4880-8fd3-0ef8d55ea08f,2016-10-01
K00145,Girokonto,521e4606-18a5-4d51-86ab-2dc695098bbf,2021-10-24
K00145,Debitkarte,339510c8-562b-4479-b02f-7d02f5099fc1,2024-05-27
K00145,Sparbuch,ca4f9955-1d6e-4e90-89f8-d855932c7214,2018-11-29
K00146,Sparbuch,a66fa456-6765-4957-b911-6526437f98c4,2021-12-16
K00146,Immobilienfinanzierung,810bc3db-da5c-4e42-8283-c7649491d618,2019-01-11
K00146,Debitkarte,3428fc22-81cf-460c-850d-eba66b5e9f7d,2025-03-21
K00147,Wertpapierdepot,d1f74001-7f16-4168-b1a2-b58a5aa658e3,2018-01-14
K00148,Wertpapierdepot,a095bdb2-e711-464b-bdc8-d4d6f873f01e,2020-11-23
K00149,Sparbuch,560d16e9-59f5-4da6-9d87-84e43642925f,2017-02-24
K00149,Immobilienfinanzierung,31ddb20f-27bb-4785-aa84-cab72c4b6ac2,2020-10-05
K00149,Kreditkarte,9658f088-24a2-4728-a786-685910d18542,2015-12-31
K00149,Debitkarte,975b2b44-17f3-4522-8159-ba894a472c92,2024-07-31
K00149,Girokonto,fc785db6-7c27-4efe-99f2-281eaea3fa20,2024-06-10
K00150,Sparbuch,8051a80f-7526-4ffd-81bc-7b5d15fd162c,2018-02-14
K00151,Sparbuch,ecd12d5f-a641-4dfc-bd91-929758e3cbd1,2020-10-16
K00151,Debitkarte,6322f223-3140-4aa5-a0d9-9274c6d7b917,2024-01-09
K00151,Wertpapierdepot,4724eebe-b915-4b91-99f5-230bbc2abdf6,2023-04-11
K00152,Debitkarte,bc46cebf-f407-46e4-b646-35ead7b8fa3c,2022-08-28
K00152,Kreditkarte,0dd54aaf-ff8e-47dc-8667-16900c763423,2015-11-06
K00153,Sparbuch,42da05c3-76ac-458f-8c47-1cede9dcbfbc,2018-07-16
K00154,Konsumkredit,00582f5e-615f-4de5-895f-675df51e0190,2022-08-26
K00154,Wertpapierdepot,f989d083-0641-487e-b5fb-b275b51224e3,2015-11-06
K00154,Kreditkarte,2406a1fb-13fa-42d4-9262-ae3a3a50bc03,2020-04-21
K00154,Debitkarte,bf131225-34c9-4446-8f58-2e98d4e7168a,2020-04-09
K00155,Kreditkarte,de138377-3e3d-46f4-863a-f73adf1c9f8d,2018-05-03
K00155,Debitkarte,77b9287f-d226-4552-9715-ed07e9181820,2023-09-26
K00155,Wertpapierdepot,e86b087c-603b-4a85-a597-16f4fd9d2e64,2023-08-25
K00155,Immobilienfinanzierung,8106b241-362e-4e1f-af5d-8473b2aab7d8,2025-03-17
K00155,Konsumkredit,b4ac8822-a66a-48d3-9f75-ae3175d5e8df,2021-01-11
K00156,Sparbuch,efa6af92-185b-4041-b1ed-9eed420cf289,2024-10-21
K00156,Konsumkredit,b28a09ae-1820-4aa2-b858-d81c32989859,2021-08-30
K00156,Girokonto,a801ce19-f1dc-419b-979a-450e27edb855,2015-12-02
K00157,Konsumkredit,27948308-174d-4007-83e1-cf85f57ab3e4,2018-08-28
K00157,Kreditkarte,6d8a2788-d82d-47dd-b54a-1caacedfba95,2022-04-20
K00157,Immobilienfinanzierung,536e9bc7-a52a-4155-85f3-a9a9b4fd7f95,2017-01-02
K00157,Wertpapierdepot,f15cedf9-d5ee-4c32-bf33-036d37f42a82,2023-05-26
K00158,Girokonto,613efb03-90d8-49d9-9f00-3db3fbe798c1,2016-06-05
K00158,Immobilienfinanzierung,108600d1-d53d-4143-992d-7b615b6a9fab,2021-07-15
K00158,Wertpapierdepot,289044e5-dacd-4015-bd15-5ad3a24aa10b,2018-07-26
K00158,Debitkarte,fb84c874-642b-42fc-9305-4db3a3f885ef,2019-06-23
K00158,Sparbuch,bf655ddc-1c16-4486-9d85-aded931975cf,2015-05-22
K00159,Konsumkredit,486f7547-1b0a-4040-98fd-2a66a5146ac8,2022-12-18
K00159,Girokonto,29c99f9f-d4b0-4e22-aecd-ea53b0fafe11,2019-08-16
K00159,Kreditkarte,a2545528-b7fd-4587-8322-ebeb5fcca9c5,2015-07-27
K00159,Immobilienfinanzierung,b2e5980e-1332-47c8-87f9-f416a216a93a,2020-05-12
K00160,Girokonto,a2bb4b2e-2656-40b3-a92b-2fb7bac50705,2023-03-29
K00160,Kreditkarte,9f723c0d-06c7-40b2-94c9-899c200dbe89,2023-12-26
K00160,Debitkarte,243317b9-f7d0-47ab-9d80-36bbde18f3af,2015-12-18
K00161,Wertpapierdepot,4aa179fd-c367-4d80-acc9-c84cde21a755,2025-03-18
K00161,Debitkarte,e849ea6e-78bc-4171-89cc-162dcd4220b2,2022-05-26
K00161,Konsumkredit,aa4af456-06d1-439e-beae-8df51caf1d62,2017-06-16
K00161,Kreditkarte,7d8ce1db-2d28-4c5b-9d87-44433e65fd42,2023-07-02
K00161,Immobilienfinanzierung,52eebce9-b6e8-476b-b6d1-d7351b0aedd0,2017-12-15
K00162,Debitkarte,124a8e7e-830e-4db0-9c57-a07ed77d616c,2022-12-13
K00162,Kreditkarte,79a2d636-1206-43bf-90d3-cd6ef5aae442,2018-07-01
K00162,Girokonto,48e5bd30-a697-4c1a-a967-c3e3bde16d68,2019-05-01
K00162,Konsumkredit,c5f64bb8-56cf-4b2b-bb05-3d27b5f4c632,2024-07-10
K00162,Immobilienfinanzierung,b777f8ff-452b-4f66-ac0a-274eb0c6396e,2015-06-20
K00163,Immobilienfinanzierung,333c63c8-2ba3-47db-b3d7-c8d9ac7f5008,2016-08-19
K00163,Wertpapierdepot,5dd8ba82-5075-44f3-901f-e1cdbac6bde5,2022-04-03
K00164,Wertpapierdepot,bb899db4-b393-4ad7-be18-319026c60913,2015-07-23
K00164,Sparbuch,e02d4e70-bd93-4e8f-8f72-17e8e79da6d7,2022-02-01
K00164,Girokonto,49f56510-4894-4f8f-b287-a4843ef6ee6c,2016-01-02
K00164,Konsumkredit,fca993c8-5877-4c00-ad85-f6a82c47757a,2024-12-18
K00165,Debitkarte,953eff2f-4659-4b8a-83d6-1babdcfb540c,2018-05-23
K00166,Kreditkarte,31e76215-3736-4feb-9a34-3ed6c0fe4480,2024-10-23
K00166,Girokonto,efbaebca-916a-4f03-82dc-b70d817ddf4c,2018-01-01
K00166,Wertpapierdepot,952f17d5-d310-4177-8fa9-86ac78d2ddb8,2017-12-03
K00167,Girokonto,3791267d-e2de-41e0-8a3f-8afc753aa592,2025-03-04
K00167,Sparbuch,0de0849d-1ad9-4b4f-920d-09674d3ca6be,2020-12-20
K00168,Konsumkredit,553eb6b6-e549-42a8-897d-ebe4221d2964,2023-12-11
K00168,Wertpapierdepot,826ef52f-8af5-44bf-af5d-96f22e18b963,2021-03-04
K00168,Kreditkarte,91f07e6a-f9ba-4d3e-bd56-62c58b9e2ace,2019-03-17
K00168,Sparbuch,91955b73-25ad-413a-9442-ffd491d660a4,2021-01-26
K00169,Immobilienfinanzierung,c8a5e797-073c-4ac3-83ae-145d5f1ae4d4,2021-06-24
K00169,Debitkarte,0f1bd8d9-ff1a-4f3c-8f81-8c7bf32403c1,2019-03-03
K00169,Konsumkredit,fc8d75a4-4c99-48a7-a3e5-fefa9fc52dcd,2016-07-18
K00170,Debitkarte,21eb488e-94fe-4b20-ae9d-0ef4ae01544f,2023-04-22
K00170,Immobilienfinanzierung,fc4914b6-2831-4900-acae-3f264a0943ba,2015-07-14
K00170,Wertpapierdepot,7254855e-3079-4822-9d75-424b5d33c73f,2019-01-14
K00170,Girokonto,e9a86b2c-ee7e-4837-9c9f-d8c9a6f90610,2016-08-20
K00171,Girokonto,bf92efbc-cfdd-445a-9efe-5bf30c0a4e5c,2022-09-28
K00171,Immobilienfinanzierung,40a1f7b2-9df4-49a6-9edd-9d46942c76ce,2020-06-28
K00171,Debitkarte,4e3207a9-e4da-42c2-ab30-81a084ff7934,2015-05-09
K00172,Kreditkarte,cca5fc2a-2a48-449d-b999-94c0dd62f076,2016-05-15
K00172,Konsumkredit,5c0616d4-2d8c-42d9-a8ae-fbde3f18f159,2020-12-12
K00172,Immobilienfinanzierung,3016575b-6842-46d2-ae2d-ed5092849f1a,2025-01-14
K00172,Wertpapierdepot,e00e8dfd-6183-4920-858a-4b5c6e903788,2021-06-25
K00172,Debitkarte,42bd5bd5-e8a8-41c0-b48a-4605374b962d,2015-07-28
K00173,Debitkarte,b70562af-2eff-48f6-8e05-0fd79d3de2cb,2023-11-10
K00173,Sparbuch,e8a1e66f-c8cd-46cb-95f7-dc765807499e,2020-11-06
K00173,Immobilienfinanzierung,35cf9eae-8ffd-49ce-8b9f-f118386310f8,2016-03-29
K00173,Girokonto,9d10a855-c5dc-4b60-87d7-9c83b2ff152f,2023-08-09
K00173,Wertpapierdepot,0ecd6456-4763-477a-bee3-54557b5fa1bb,2017-08-04
K00174,Immobilienfinanzierung,4b319505-306a-4040-9918-c0d7689bb6b8,2024-12-14
K00174,Debitkarte,7d319179-8a29-4dce-b711-c9d0ef06794e,2015-10-02
K00175,Sparbuch,09d759dc-eeb8-4081-9b67-e83bc5c34d24,2024-04-20
K00175,Wertpapierdepot,bd1afe2f-d232-4d7f-867f-d8d6c0fe92e7,2015-06-02
K00175,Girokonto,b2881e2c-7c5e-4c84-a72e-53d775e75442,2021-10-05
K00175,Immobilienfinanzierung,a9996fb2-b742-44f1-a790-bfbfb02bcb72,2022-11-15
K00176,Konsumkredit,1dfe436f-2514-4080-ad39-568f2e6e8f67,2024-08-16
K00176,Kreditkarte,db531d6f-a6a9-4fec-8853-c71a90fa19f8,2019-01-24
K00176,Immobilienfinanzierung,cb1628f2-cebc-41e8-822a-5610405d9093,2019-04-27
K00176,Sparbuch,74021e76-bff1-4cb6-924f-04f88d7acb75,2016-02-16
K00176,Wertpapierdepot,41f87152-ed08-4fd9-a4ab-079019f18599,2019-02-08
K00177,Girokonto,b6176c97-a881-41a5-8ff4-e3eda37e1ada,2015-11-29
K00177,Kreditkarte,7a29480b-b786-4558-905c-49d46a9cc4c5,2022-06-08
K00177,Konsumkredit,2c843c4a-eb05-48b4-ad83-f5818420656c,2024-02-12
K00177,Immobilienfinanzierung,cfa6fd1d-803b-4318-924d-f1ccba0941f0,2020-05-01
K00177,Debitkarte,c11b0a4e-ba93-4598-b7aa-6c41b42f34e8,2018-06-01
K00178,Immobilienfinanzierung,32203ed9-7338-4515-a57b-e309ffe1f084,2022-07-02
K00178,Sparbuch,c6a04114-aef5-4a35-b590-c3ec29161ec5,2021-10-18
K00178,Kreditkarte,40e2152e-52e0-44b8-8be1-86de8ac851bb,2017-03-10
K00179,Debitkarte,d0cb3fec-6e92-436f-963f-0f83ce550ac2,2022-03-18
K00179,Konsumkredit,2df40727-9ee3-4228-8a8c-369fe9dc61fe,2021-02-25
K00179,Sparbuch,4ce249b4-426f-45bf-b4d0-35e6162e7d06,2024-02-13
K00180,Sparbuch,e89e9a01-3258-44bb-8da3-6769a8df17ed,2022-11-22
K00180,Debitkarte,e5e9735f-00dc-44ba-ad56-66f4051d6765,2023-08-08
K00181,Immobilienfinanzierung,5519ec8e-f8cf-433c-849f-b6bcf30a0517,2018-10-04
K00182,Wertpapierdepot,fde60001-9e8a-4f3d-89ab-11a5a27e9d18,2024-12-12
K00183,Debitkarte,8670c288-6d6e-465e-bd2c-50a0f58d9596,2020-09-24
K00183,Kreditkarte,fdb01559-b9cd-44ad-b5bf-37f34043c80f,2023-06-20
K00183,Wertpapierdepot,eb9eb4e6-2455-444a-8a47-752ef4b36979,2024-02-25
K00183,Girokonto,52f2d031-b530-4b7b-b522-60fda76dd6df,2017-11-19
K00183,Immobilienfinanzierung,55352668-4f7f-4ea1-884f-8c64405398b8,2016-03-08
K00184,Debitkarte,0f47bc0c-411f-4561-89b9-134d22847474,2021-11-07
K00184,Wertpapierdepot,461c166e-e4ec-40b2-9c88-257ff867404e,2019-11-14
K00184,Sparbuch,e4ea77f3-ac72-4482-979f-a5f53608c9f0,2021-02-19
K00185,Konsumkredit,b2602bcb-fa2d-4484-b269-9884ba72770e,2019-08-12
K00185,Sparbuch,94686a11-45e4-42e6-9a18-a58622f200ef,2016-01-11
K00185,Kreditkarte,ec4e6b97-6976-44c2-91d6-7e47bc6d1ff2,2015-04-25
K00185,Wertpapierdepot,1d0d3b3b-94b3-4f29-9406-7b3d08e840b1,2020-01-11
K00185,Immobilienfinanzierung,27e00e4f-29cd-4669-9f5a-82551c450e54,2022-10-15
K00186,Debitkarte,d717554b-4f7c-4873-8cc6-6c3e67c153b7,2020-10-23
K00186,Sparbuch,8278c576-435a-4101-a693-a89d1fdcb73b,2023-08-24
K00186,Konsumkredit,bd0e98ce-c066-46a7-ab86-34aa8a32f633,2022-08-01
K00186,Girokonto,e7fb1977-ad10-4039-a215-dd20be896e89,2020-02-12
K00186,Kreditkarte,d2039076-34d0-4795-ad7d-eb6211cee59a,2022-12-23
K00187,Kreditkarte,247dc7a0-eef0-4cd2-9c24-c5ccabd79c3c,2021-04-16
K00187,Debitkarte,17d97097-a02e-4fd4-b27c-50486b770587,2018-12-04
K00187,Sparbuch,882ca03c-59f6-4364-8f43-09b9d2c88ffe,2024-12-27
K00188,Wertpapierdepot,3ae450bf-14ff-4612-adc3-99e40d18161e,2016-03-05
K00188,Immobilienfinanzierung,6fa7920f-63f9-4e86-966e-aa47331bba8b,2021-08-11
K00188,Konsumkredit,14ebfcbb-8622-4368-a212-bd864ab68f50,2016-01-19
K00188,Sparbuch,a5ad23c6-9e39-4be5-b33f-9f69592fcc84,2022-02-14
K00189,Sparbuch,8327e199-74ec-4133-a12f-1f05044f0b94,2019-05-02
K00189,Immobilienfinanzierung,a9dbbfe6-60a4-4f4e-8a58-dd8c851dc5d0,2023-11-29
K00189,Konsumkredit,d10d9399-3d9e-47ac-9981-9644ecdfe458,2019-11-10
K00189,Debitkarte,a174b780-875b-489f-b97e-7a0fa04242c8,2024-10-27
K00189,Wertpapierdepot,fd59638c-b684-476b-a819-0a288f4c6d49,2015-04-23
K00190,Konsumkredit,b87e7325-b7a3-425f-8c33-35c13ce39471,2020-02-08
K00190,Debitkarte,2f906a14-b951-4bb0-9d86-905e14d36f95,2017-02-13
K00190,Immobilienfinanzierung,befc35f9-ec6a-44dd-8c3d-b053f9aaeffb,2024-05-13
K00190,Kreditkarte,2e20b2c1-bf3e-435f-960a-a591c85d1c47,2022-08-23
K00190,Wertpapierdepot,3b8ba636-bc38-4b11-b0d7-ee803846d9f8,2020-06-29
K00191,Konsumkredit,82572f28-0686-4295-9d66-b960f9d21445,2020-03-15
K00191,Sparbuch,b08553f2-8406-4e3f-b37a-d255afab8295,2019-10-23
K00191,Kreditkarte,6b1b3d14-f5af-47c5-b507-88c071960c18,2020-12-28
K00191,Wertpapierdepot,b8488f68-4d9b-4127-9b98-da65c8d5ef6d,2023-03-01
K00191,Debitkarte,9e5ac196-4bf3-48e0-8a53-bb2231d62e2e,2017-02-03
K00192,Kreditkarte,a364b181-acc5-425b-851e-5dcfc753cea6,2016-09-25
K00193,Debitkarte,7288cc18-c4d6-4534-9528-2279e5439bf9,2017-01-02
K00193,Immobilienfinanzierung,c8b7093d-13d9-4ae5-ac2e-95fe68de2560,2024-05-08
K00193,Wertpapierdepot,30d9f2a1-e4fc-429f-bd85-5eec10b78424,2020-10-03
K00193,Girokonto,a69ba869-9688-467a-8d2c-9b030d04f79a,2021-08-25
K00194,Debitkarte,271ee08f-8606-4171-82b5-1600741564e8,2018-06-17
K00194,Girokonto,02d2c8cc-f15f-468f-b94a-f5c9a7f231c1,2022-03-17
K00194,Immobilienfinanzierung,710ba642-d5c0-4be8-aac8-252e0ae0dc71,2015-09-05
K00194,Kreditkarte,b4969499-f1f1-4fe0-9846-ac280c4b873a,2017-03-07
K00194,Konsumkredit,74d851c4-0366-4f04-8f35-de680fa7019c,2024-11-25
K00195,Konsumkredit,d96e2a46-c680-4b3c-ae05-ca342257215b,2020-10-10
K00195,Wertpapierdepot,96be1b42-7aec-4271-ab07-56e24a6332bd,2021-11-12
K00195,Sparbuch,7dcdcae1-719f-4371-94b7-0b63b02338e8,2022-10-07
K00196,Girokonto,ed992c5a-2f91-41ce-bbbb-17037cb6adf2,2023-05-17
K00196,Sparbuch,7216a4ac-7b43-4c1c-8012-607db648a0d4,2019-09-17
K00196,Konsumkredit,8e56bfd8-dd5b-42de-b221-ca62443c3f0f,2015-10-07
